1787040643633337856,24.44215,-1.46213,0.26769,0.57509,-0.18409,0.42059,-0.67712,2.04849,-0.55790,0.39162,
1787040643700006912,24.59234,-1.49750,0.28804,0.56529,-0.19457,0.43722,-0.67188,2.01708,-0.46807,0.27428,
1787040643766671872,24.71970,-1.52464,0.29975,0.55921,-0.19834,0.43225,-0.67905,1.95628,-0.41450,0.03456,
1787040643833338112,24.84140,-1.55349,0.29457,0.55662,-0.20056,0.41952,-0.68844,1.99165,-0.44916,-0.18945,
1787040643900007936,24.97484,-1.58529,0.28015,0.55452,-0.19966,0.40992,-0.69614,2.01237,-0.47875,-0.25311,
1787040643966671872,25.11497,-1.62072,0.26874,0.55434,-0.19529,0.40527,-0.70023,2.06082,-0.52309,-0.08439,
1787040644033339136,25.25073,-1.65791,0.27065,0.55294,-0.18734,0.40725,-0.70236,2.02156,-0.56141,0.15872,
1787040644100006144,25.37110,-1.69809,0.29215,0.55010,-0.18055,0.41018,-0.70466,1.97509,-0.59567,0.30422,
1787040644166671872,25.50020,-1.73634,0.31298,0.54867,-0.18644,0.40567,-0.70685,1.94920,-0.68659,0.38353,
1787040644233339136,25.63725,-1.78792,0.33782,0.54729,-0.19142,0.42254,-0.69663,1.88373,-0.77036,0.22737,
1787040644300005888,25.75449,-1.84096,0.34699,0.55228,-0.18562,0.43300,-0.68778,1.83932,-0.76668,-0.01676,
1787040644366672896,25.88254,-1.89431,0.33813,0.55800,-0.17429,0.43415,-0.68540,1.89385,-0.77440,-0.18837,
